TRIAL_INDEX,participant_id,critical,distractor,outside,answer_A,answer_B,answer_C,answer_D,question,loc_answer_A,loc_answer_B,loc_answer_C,loc_answer_D,loc_question,selected_answer_label,selected_answer_position,dwell_selected,screenloc_selected
45,l49_529,170.07142857142858,45.266666666666666,87.796875,305.0,346.0,54.5,0.0,0.0,answer_0,answer_2,answer_3,answer_1,question,A,0,305.0,answer_0
45,l4_169,452.17241379310343,219.57142857142858,210.31746031746033,345.7142857142857,412.0,168.375,300.4,104.7,answer_0,answer_1,answer_3,answer_2,question,A,0,345.7142857142857,answer_0
45,l4_326,144.08333333333334,184.0,73.44186046511628,85.5,58.5,122.0,96.0,0.0,answer_2,answer_1,answer_3,answer_0,question,A,2,85.5,answer_2
45,l4_68,275.8888888888889,142.4,313.40909090909093,449.6666666666667,117.0,76.08333333333333,63.90909090909091,1.8333333333333333,answer_0,answer_3,answer_1,answer_2,question,A,0,449.6666666666667,answer_0
45,l50_156,179.1818181818182,184.11111111111111,245.77083333333334,145.58333333333334,188.5,273.9,100.42857142857143,15.0,answer_2,answer_1,answer_3,answer_0,question,A,2,145.58333333333334,answer_2
45,l50_474,112.30555555555556,286.5,190.02631578947367,364.0,85.25,117.9,99.57142857142857,106.14285714285714,answer_0,answer_3,answer_2,answer_1,question,A,0,364.0,answer_0
45,l51_158,198.16666666666666,127.41666666666667,184.1010101010101,278.1111111111111,133.42857142857142,115.53846153846153,76.9,7.0,answer_0,answer_2,answer_1,answer_3,question,A,0,278.1111111111111,answer_0
45,l51_427,216.78787878787878,116.5,45.76829268292683,298.5,21.8,278.3333333333333,82.75,10.083333333333334,answer_0,answer_3,answer_2,answer_1,question,A,0,298.5,answer_0
45,l51_497,254.89655172413794,247.0909090909091,148.453125,228.42857142857142,236.5,178.875,103.8,0.0,answer_1,answer_0,answer_3,answer_2,question,A,1,228.42857142857142,answer_1
45,l52_164,145.375,105.4,141.1391304347826,255.85714285714286,123.8,91.27272727272727,88.46153846153847,0.7272727272727273,answer_0,answer_2,answer_1,answer_3,question,A,0,255.85714285714286,answer_0
45,l52_2023,186.82758620689654,90.57142857142857,94.12698412698413,191.0,119.2,71.125,84.8,0.0,answer_2,answer_3,answer_0,answer_1,question,A,2,191.0,answer_2
45,l52_428,245.7,98.83333333333333,124.8048780487805,199.0,204.83333333333334,163.25,192.66666666666666,17.125,answer_0,answer_3,answer_1,answer_2,question,A,0,199.0,answer_0
45,l53_431,377.77272727272725,127.0909090909091,85.43283582089552,192.75,55.0,102.2,75.77777777777777,0.0,answer_1,answer_3,answer_2,answer_0,question,A,1,192.75,answer_1
45,l53_498,76.67857142857143,38.166666666666664,42.96,99.25,93.44444444444444,51.666666666666664,43.42857142857143,0.0,answer_1,answer_3,answer_2,answer_0,question,A,1,99.25,answer_1
45,l54_171,145.0,114.0,114.05714285714286,650.0,491.75,717.0,682.6666666666666,35.0,answer_2,answer_3,answer_0,answer_1,question,A,2,650.0,answer_2
45,l54_461,326.2162162162162,85.65517241379311,92.16666666666667,275.0,213.9,135.28571428571428,212.0,14.666666666666666,answer_0,answer_1,answer_2,answer_3,question,A,0,275.0,answer_0
45,l54_499,198.32758620689654,192.25,135.72727272727272,99.75,39.75,266.3333333333333,391.0,10.636363636363637,answer_1,answer_0,answer_3,answer_2,question,A,1,99.75,answer_1
45,l55_180,138.76666666666668,91.73333333333333,98.91764705882353,121.85714285714286,110.85714285714286,113.57142857142857,140.16666666666666,19.375,answer_2,answer_1,answer_0,answer_3,question,A,2,121.85714285714286,answer_2
45,l55_435,98.66666666666667,59.142857142857146,84.52459016393442,164.66666666666666,136.88888888888889,290.42857142857144,208.75,4.2,answer_0,answer_2,answer_1,answer_3,question,C,1,290.42857142857144,answer_1
45,l56_489,142.61111111111111,123.88888888888889,143.27906976744185,173.875,113.375,103.6,71.6,0.0,answer_0,answer_2,answer_3,answer_1,question,A,0,173.875,answer_0
45,l56_522,130.78571428571428,127.12,126.20547945205479,62.583333333333336,67.625,66.38461538461539,63.8,11.615384615384615,answer_3,answer_1,answer_2,answer_0,question,A,3,62.583333333333336,answer_3
45,l57_288,234.0888888888889,47.285714285714285,102.88059701492537,100.2,100.8,126.55555555555556,116.22222222222223,17.0,answer_0,answer_2,answer_3,answer_1,question,D,1,116.22222222222223,answer_1
45,l57_439,509.2647058823529,39.1,93.2875,1025.0,1657.0,591.5,117.0,96.5,answer_1,answer_3,answer_0,answer_2,question,B,3,1657.0,answer_3
45,l57_501,141.64102564102564,187.42424242424244,152.3783783783784,147.83333333333334,81.11111111111111,73.75,54.0,21.923076923076923,answer_1,answer_2,answer_3,answer_0,question,A,1,147.83333333333334,answer_1
45,l58_189,157.62857142857143,117.05263157894737,155.175,312.0,404.0,998.0,314.0,21.285714285714285,answer_3,answer_2,answer_0,answer_1,question,A,3,312.0,answer_3
45,l58_441,146.26315789473685,154.30769230769232,162.57142857142858,791.1666666666666,497.0,159.1818181818182,681.1428571428571,12.555555555555555,answer_2,answer_0,answer_3,answer_1,question,A,2,791.1666666666666,answer_2
45,l58_503,401.0,131.08,361.8785046728972,299.8,268.8,517.125,304.5,32.63636363636363,answer_2,answer_1,answer_0,answer_3,question,A,2,299.8,answer_2
45,l59_191,93.14545454545454,84.2,51.857142857142854,96.72727272727273,132.33333333333334,69.5,99.2,3.9375,answer_0,answer_1,answer_3,answer_2,question,D,2,99.2,answer_2
45,l59_504,188.83333333333334,172.0,111.88888888888889,213.8,65.4,0.0,81.16666666666667,10.363636363636363,answer_3,answer_1,answer_0,answer_2,question,A,3,213.8,answer_3
45,l59_547,85.39393939393939,90.0,146.51401869158877,89.27272727272727,218.33333333333334,102.0,100.33333333333333,16.428571428571427,answer_0,answer_1,answer_3,answer_2,question,D,2,100.33333333333333,answer_2
45,l5_69,184.57142857142858,246.66666666666666,146.23584905660377,264.25,124.71428571428571,99.0,169.5,4.625,answer_0,answer_2,answer_1,answer_3,question,A,0,264.25,answer_0
45,l60_198,87.16666666666667,99.70588235294117,96.56666666666666,212.85714285714286,75.57142857142857,125.66666666666667,121.83333333333333,13.818181818181818,answer_1,answer_0,answer_3,answer_2,question,A,1,212.85714285714286,answer_1
45,l60_446,143.02325581395348,152.57142857142858,72.91150442477876,264.0,193.66666666666666,63.666666666666664,136.22222222222223,10.4,answer_2,answer_3,answer_0,answer_1,question,A,2,264.0,answer_2
45,l60_505,71.73170731707317,67.33333333333333,128.87179487179486,142.25,162.0,161.0,78.33333333333333,43.625,answer_1,answer_2,answer_0,answer_3,question,A,1,142.25,answer_1
45,l6_176,88.1,125.16666666666667,82.57894736842105,147.5,169.71428571428572,96.66666666666667,53.5,5.923076923076923,answer_0,answer_2,answer_1,answer_3,question,A,0,147.5,answer_0
45,l6_330,151.04166666666666,21.0,177.26315789473685,246.33333333333334,0.0,20.142857142857142,110.0,18.666666666666668,answer_3,answer_0,answer_1,answer_2,question,A,3,246.33333333333334,answer_3
45,l7_183,210.44444444444446,113.8125,108.2051282051282,76.71428571428571,0.0,182.33333333333334,91.42857142857143,24.166666666666668,answer_1,answer_3,answer_2,answer_0,question,A,1,76.71428571428571,answer_1
45,l7_333,255.1153846153846,187.45454545454547,232.68,142.14285714285714,0.0,35.8,127.2,0.0,answer_2,answer_3,answer_1,answer_0,question,A,2,142.14285714285714,answer_2
45,l7_71,150.6153846153846,276.88235294117646,42.349514563106794,160.4,94.44444444444444,67.71428571428571,98.25,0.0,answer_1,answer_3,answer_0,answer_2,question,A,1,160.4,answer_1
45,l8_185,175.6875,251.5,169.2826086956522,82.3076923076923,111.16666666666667,0.0,0.0,6.2,answer_0,answer_1,answer_2,answer_3,question,A,0,82.3076923076923,answer_0
45,l8_335,345.16129032258067,464.0,229.45070422535213,143.63636363636363,130.66666666666666,207.85714285714286,120.5,14.5,answer_3,answer_0,answer_2,answer_1,question,A,3,143.63636363636363,answer_3
45,l8_76,114.44444444444444,204.33333333333334,130.42056074766356,171.4,54.714285714285715,145.0,102.8,0.0,answer_2,answer_1,answer_0,answer_3,question,A,2,171.4,answer_2
45,l9_195,155.35714285714286,133.07142857142858,100.77083333333333,672.0,247.0,103.0,27.8,4.3,answer_0,answer_1,answer_3,answer_2,question,A,0,672.0,answer_0
45,l9_536,313.9047619047619,124.72727272727273,132.79207920792078,181.57142857142858,232.42857142857142,85.07142857142857,93.22222222222223,13.25,answer_1,answer_2,answer_3,answer_0,question,A,1,181.57142857142858,answer_1
46,l10_338,223.05555555555554,121.75,159.97802197802199,65.0,81.0,65.33333333333333,108.16666666666667,29.5,answer_2,answer_3,answer_1,answer_0,question,A,2,65.0,answer_2
46,l10_39,120.08695652173913,52.8,135.4375,132.0,356.0,0.0,51.75,21.333333333333332,answer_0,answer_1,answer_2,answer_3,question,B,1,356.0,answer_1
46,l10_494,220.3235294117647,198.16666666666666,262.72549019607845,174.6,313.3,214.0,222.0,18.375,answer_1,answer_3,answer_2,answer_0,question,A,1,174.6,answer_1
46,l11_342,166.73333333333332,85.0,140.7111111111111,227.2,0.0,95.75,80.5,0.0,answer_1,answer_2,answer_3,answer_0,question,A,1,227.2,answer_1
